30,78,98,12,65,30
30,58,91,79,49,81
23,58,19,26,71,52
37,93,97,49,39,68
15,76,19,69,63,98
41,74,61,77,57,94
43,41,76,76,85,98
36,65,74,13,86,54
32,50,46,89,77,34
29,71,54,17,99,51
30,97,15,89,89,59
16,50,74,74,56,56
35,76,63,19,53,43
25,46,0,86,68,77
25,77,40,64,79,52
33,86,30,40,95,48
37,87,96,95,39,77
43,83,21,66,76,47
41,69,94,92,64,61
17,93,10,31,69,97
36,83,43,6,57,96
18,87,62,32,93,90
19,67,30,24,75,70
29,92,92,16,58,77
35,63,3,89,41,48
44,75,27,0,74,53
28,54,26,41,53,43
44,83,13,66,96,43
42,49,24,12,54,31
17,58,24,6,66,38
41,43,85,91,73,57
17,61,64,0,51,79
23,43,57,12,42,30
24,97,33,3,47,83
28,86,83,37,53,43
31,35,99,56,63,73
32,54,95,29,75,60
40,72,23,10,56,60
38,45,36,76,39,87
28,46,68,16,63,60
22,36,85,22,93,45
25,60,29,12,36,47
27,75,2,15,83,84
40,85,86,51,37,62
28,82,10,63,69,33
16,89,95,83,84,33
22,65,25,61,31,83
39,87,15,35,78,99
40,30,78,86,43,70
40,78,71,75,63,48
29,85,18,55,36,88
15,80,29,27,55,83
32,72,86,39,80,89
31,43,85,50,54,74
17,92,10,44,86,94
35,30,21,42,78,41
35,31,59,35,86,99
21,64,15,28,66,73
27,33,37,89,54,91
19,39,75,8,70,67
37,88,42,7,33,79
17,45,75,41,38,59
42,48,45,84,71,89
44,69,68,29,83,65
21,70,39,88,69,48
17,51,65,97,51,38
38,84,16,83,65,49
26,66,72,90,61,91
35,88,99,71,44,44
36,57,84,68,72,38
25,31,95,45,76,30
27,72,86,68,58,84
34,62,53,49,97,95
22,59,23,80,53,86
18,43,50,34,94,64
15,45,39,26,30,98
29,70,67,53,31,47
41,60,33,15,64,75
35,92,61,70,61,79
39,60,97,98,35,77
40,85,92,19,54,34
42,57,95,11,60,91
26,52,37,65,85,41
23,77,41,29,86,40
22,54,31,35,96,96
17,83,88,11,57,37
30,99,26,41,41,32
44,32,93,62,56,51
28,34,61,92,72,38
19,53,47,68,99,83
18,57,82,69,72,32
32,97,18,41,43,40
27,43,17,52,94,53
28,71,61,98,56,93
15,65,13,73,39,49
36,62,18,30,47,65
28,46,6,29,38,98
33,98,71,10,37,70
16,59,81,3,52,98
40,63,39,93,81,90
40,97,89,66,69,38
30,37,63,39,38,89
43,60,6,57,37,95
26,35,93,64,75,54
34,54,69,6,95,57
34,97,66,32,47,65
28,84,54,97,92,30
29,49,56,56,45,42
27,66,72,21,98,81
30,47,1,95,91,54
34,54,74,17,37,89
36,68,36,9,48,98
22,36,13,49,44,32
17,99,20,63,73,30
40,47,93,55,55,82
20,64,27,40,77,46
17,54,14,81,69,34
18,70,9,63,81,58
29,48,1,73,75,35
19,31,73,18,35,98
36,50,17,30,51,64
28,41,4,99,97,48
29,70,72,86,32,62
33,95,8,78,61,90
28,43,7,42,52,63
18,89,11,60,74,79
43,37,33,49,74,35
43,41,75,9,97,96
28,74,74,32,92,40
34,89,29,23,67,63
27,72,7,38,51,47
19,68,13,37,87,98
43,48,60,55,64,33
38,87,1,26,55,91
28,40,97,83,57,85
18,30,12,47,79,78
34,94,74,59,55,52
22,41,49,84,73,71
36,94,95,6,70,30
35,98,53,70,47,36
15,98,46,42,63,61
22,68,32,59,40,76
16,74,74,79,55,71
43,60,38,76,77,80
25,50,78,81,62,54
15,63,21,59,94,58
15,75,82,38,94,96
31,34,88,8,77,39
44,71,47,2,75,67
43,73,67,95,41,53
44,79,95,62,41,73
43,82,93,95,83,89
33,76,83,75,79,35
17,83,98,14,61,77
25,94,55,77,76,82
30,49,75,83,58,76
41,33,27,20,34,96
33,32,2,63,64,75
20,36,10,35,53,91
28,94,28,15,70,62
43,85,98,96,79,82
39,92,15,61,45,55
36,81,57,16,95,89
29,43,31,87,52,72
24,93,13,2,99,85
29,40,98,10,37,56
36,49,82,90,69,52
39,40,68,77,91,60
36,59,61,10,74,93
34,99,20,0,46,59
32,98,52,93,75,57
28,82,19,35,81,73
21,38,75,29,51,89
21,80,91,48,55,77
28,46,35,21,71,55
20,95,69,5,87,53
24,37,74,89,34,50
17,63,12,72,93,47
37,89,77,66,95,76
39,80,54,46,94,82
40,99,64,50,42,44
20,59,25,40,72,89
34,79,77,19,81,34
30,87,49,51,77,77
25,64,74,78,85,63
16,50,54,20,33,71
27,75,89,52,39,48
41,48,12,25,93,98
19,68,5,80,49,73
18,94,42,74,86,63
30,66,65,28,99,45
30,69,42,84,33,52
28,37,9,22,59,36
24,72,75,13,41,32
20,95,87,93,44,72
42,93,13,78,75,80
23,64,0,58,33,69
16,58,0,86,60,87
24,75,91,74,71,90
19,78,15,91,98,76
42,87,93,20,56,59
20,60,97,17,56,72
25,61,8,29,87,78
39,73,46,34,73,89
26,53,30,1,58,51
30,79,47,45,61,45
39,39,98,17,50,31
37,44,30,27,88,33
42,40,70,45,77,68
19,30,28,86,60,39
17,36,15,89,74,93
37,96,69,32,33,42
28,58,77,64,57,76
27,39,25,23,41,79
16,74,78,22,57,60
16,66,0,14,78,43
15,48,62,19,59,91
41,75,32,81,67,57
42,99,47,47,57,49
28,63,2,40,87,41
39,83,58,94,53,60
16,91,7,5,81,49
30,73,75,15,66,51
27,94,66,37,65,78
28,35,23,67,53,75
42,54,61,7,32,78
32,53,76,47,52,72
38,44,80,64,32,98
29,90,44,87,35,61
26,37,53,74,37,59
42,71,58,3,72,88
19,65,43,56,91,87
39,34,78,83,61,48
20,99,27,20,90,83
16,61,74,76,92,74
17,63,38,81,54,83
21,83,59,96,38,90
24,74,89,67,92,44
18,84,68,88,92,38
41,68,39,84,45,69
43,83,44,64,81,86
26,70,77,24,72,47
22,58,97,3,57,84
17,40,61,45,36,61
21,79,73,59,79,36
33,74,63,11,50,72
20,76,69,60,93,42
43,58,65,91,68,73
42,68,92,91,49,43
39,46,49,72,71,90
36,30,99,91,48,86
41,64,90,93,59,99
43,33,6,90,56,75
37,82,40,34,33,60
29,59,29,64,86,57
17,70,59,93,58,44
43,58,93,65,47,78
39,81,71,46,73,58
34,79,88,67,90,47
25,95,93,63,49,96
25,59,96,54,92,36
41,60,3,79,92,45
27,35,0,42,95,75
18,71,67,1,61,76
20,51,18,73,48,38
18,75,94,97,37,65
39,65,78,56,88,87
29,74,13,2,57,86
19,61,64,85,30,74
30,31,49,5,66,51
43,72,41,75,89,53
19,53,33,35,95,66
24,30,73,22,43,35
26,69,87,1,33,36
16,31,93,77,58,50
41,45,18,85,34,58
29,73,27,56,71,88
17,89,56,88,87,88
24,46,38,99,37,79
34,35,74,19,44,33
21,70,16,18,52,37
20,43,3,87,59,65
22,75,42,73,43,40
32,84,14,69,78,49
31,42,88,5,43,93
41,85,67,31,40,93
41,88,37,58,43,87
30,70,60,94,42,41
20,57,12,8,92,68
27,42,92,3,35,45
30,31,98,98,41,36
28,50,39,75,55,88
31,83,41,2,81,92
37,89,89,77,41,44
39,79,17,72,61,58
26,92,6,69,47,33
15,66,46,73,98,34
44,44,87,57,65,60
32,69,78,0,93,81
34,65,13,88,52,89
28,73,91,57,62,98
39,98,70,37,66,45
36,63,0,89,94,31
29,44,65,51,87,62
26,30,54,2,54,78
22,72,39,60,98,31
17,32,1,39,59,91
41,77,33,29,30,45
18,34,68,32,45,78
32,55,46,49,76,91
25,77,35,27,89,62
22,51,66,57,49,74
21,77,74,77,69,61
21,48,87,9,79,79
24,73,17,2,66,52
42,56,26,48,42,90
22,49,48,71,62,53
23,49,86,59,84,86
41,58,76,16,88,34
43,88,22,24,73,38
23,38,94,20,34,93
18,60,90,42,40,41
30,59,29,66,54,86
29,30,39,95,55,80
34,92,10,10,58,81
33,74,86,56,76,47
15,90,72,79,65,40
36,93,70,36,84,61
25,32,90,93,82,70
39,39,96,99,32,76
44,41,25,90,80,76
40,42,57,62,69,65
27,57,38,62,52,69
43,40,56,65,41,44
29,61,69,99,76,37
38,81,56,36,59,41
42,56,37,64,81,68
35,69,50,38,32,86
22,75,24,64,56,80
33,70,40,54,74,45
26,88,18,31,98,40
16,62,31,62,80,90
43,80,68,82,31,50
26,95,9,67,64,72
28,50,51,42,35,78
15,76,94,53,39,70
22,35,58,76,76,69
27,50,28,77,35,74
34,80,91,12,55,81
34,90,76,87,30,67
18,91,66,54,81,87
33,85,81,50,47,88
37,77,30,28,33,84
42,64,60,87,81,98
24,72,61,77,85,39
43,73,97,19,93,51
44,47,17,64,73,73
16,95,99,6,46,79
28,50,6,76,36,57
35,44,54,83,69,32
25,63,45,57,59,82
16,53,63,88,71,74
27,58,70,49,34,46
27,94,9,54,35,73
19,47,79,28,87,96
30,56,32,71,90,70
37,91,58,25,67,88
44,65,35,28,44,47
37,38,62,24,60,67
34,75,42,95,98,39
27,85,62,91,73,73
15,71,68,61,65,84
22,91,68,2,53,39
33,31,8,36,41,75
43,66,91,40,84,96
32,81,2,74,46,88
44,43,42,13,35,35
16,55,79,62,51,64
42,65,73,12,88,61
26,42,51,46,38,76
20,49,31,74,55,89
24,61,42,86,40,44
41,54,67,5,71,59
33,42,82,60,91,85
44,78,87,39,30,42
18,50,12,72,55,94
25,49,88,7,61,92
33,93,10,32,69,63
15,85,0,54,63,63
34,65,71,7,88,34
24,95,40,84,72,49
43,55,58,93,31,76
16,61,88,38,44,64
30,44,18,14,51,64
15,48,19,58,37,32
24,31,22,72,81,34
15,65,88,36,85,40
34,72,97,22,97,59
40,49,18,73,41,74
38,78,33,21,91,56
36,74,20,18,49,48
19,79,72,28,45,33
29,91,67,30,98,82
35,55,21,52,51,74
32,34,90,43,50,38
16,74,53,37,65,64
25,96,82,96,58,81
25,66,30,2,93,76
28,60,91,63,84,88
19,48,97,68,59,66
15,36,20,96,31,51
25,74,95,84,34,35
40,51,62,9,76,84
15,96,29,65,36,84
33,42,76,53,54,74
29,62,47,90,72,32
25,36,30,36,35,63
24,41,26,78,96,47
38,64,53,71,55,44
40,82,88,82,56,47
28,37,69,85,67,44
39,45,4,29,90,69
40,91,69,26,99,99
19,43,84,61,60,61
31,71,9,0,70,66
41,87,60,53,66,80
29,99,13,38,91,87
39,69,29,49,52,43
34,94,98,21,61,38
20,75,90,50,91,59
24,41,92,51,50,39
27,64,71,44,66,88
38,96,8,66,95,37
35,89,44,63,85,97
18,59,83,3,40,52
25,42,27,29,82,84
35,69,68,74,63,90
38,36,28,20,41,72
24,79,46,17,66,35
32,34,48,59,83,85
31,55,10,9,99,36
33,47,18,99,56,51
40,92,85,9,57,93
36,72,41,7,51,61
20,33,44,51,72,32
26,42,58,86,53,74
21,39,70,86,88,45
35,45,25,87,74,97
