44,36,13,84,36,30
44,84,62,75,45,96
20,37,10,61,62,93
38,66,40,76,68,84
15,33,21,92,54,96
32,75,49,99,99,51
26,96,15,29,47,36
42,36,50,68,91,85
31,88,2,8,75,50
31,38,84,20,68,73
40,40,19,33,69,69
39,30,3,39,79,68
40,44,25,10,77,89
18,33,11,87,37,99
41,87,71,95,80,81
31,79,27,85,82,49
36,88,70,64,57,64
34,43,0,71,32,53
34,34,19,4,74,62
28,90,44,83,57,41
23,54,70,6,76,79
43,40,66,78,31,88
24,87,63,10,58,65
44,47,4,89,83,53
38,78,35,47,38,84
15,59,67,64,86,42
44,39,86,55,65,54
32,54,43,7,56,66
34,92,7,23,51,39
39,84,82,81,55,37
15,78,56,98,78,52
17,37,6,75,38,45
31,65,19,37,46,30
39,53,23,46,41,31
42,56,80,28,66,65
25,94,30,24,89,89
16,40,89,7,82,30
36,81,26,47,55,42
36,70,19,18,33,87
35,33,36,50,66,65
39,55,92,31,31,71
35,30,43,73,91,87
33,71,76,19,67,63
36,48,40,88,75,69
31,58,97,97,80,42
39,92,64,16,39,78
16,35,41,35,84,89
19,75,69,10,84,92
25,53,30,87,89,30
23,61,32,9,43,49
29,47,79,4,91,61
19,99,46,17,59,54
44,70,76,90,53,91
18,31,17,57,86,97
28,46,83,1,67,62
38,89,36,75,37,73
44,50,81,74,32,45
39,86,33,12,80,77
44,43,86,86,86,85
20,57,20,57,65,40
21,96,50,23,90,80
32,35,70,16,37,68
30,95,82,36,85,33
26,45,58,82,78,71
41,42,15,38,56,37
41,97,12,65,96,84
19,40,3,16,70,68
35,33,88,81,38,73
44,72,16,18,51,40
36,98,36,97,34,72
20,96,39,60,32,65
18,58,12,58,49,40
25,47,53,87,40,60
20,45,1,59,66,32
22,65,43,93,85,62
43,47,51,11,54,95
29,77,41,28,73,63
30,42,48,58,86,83
44,82,46,87,38,33
40,76,93,21,36,87
19,35,68,60,63,98
17,87,14,3,65,49
20,93,25,37,71,50
24,41,80,43,78,99
24,39,83,60,68,91
41,77,2,14,52,41
44,57,61,91,85,35
15,81,52,77,55,50
16,50,7,79,70,96
41,54,58,97,34,55
32,98,21,17,69,46
42,75,90,30,89,77
29,31,9,19,62,66
31,50,35,74,44,43
17,94,57,33,33,69
38,58,51,52,64,70
20,68,6,79,48,49
31,61,29,22,40,41
43,92,79,32,82,37
21,43,90,24,62,54
34,99,8,71,44,83
27,87,86,79,72,80
41,30,92,94,99,48
44,83,52,6,94,75
25,98,42,31,36,98
23,53,46,53,75,36
16,74,59,54,81,65
25,57,10,99,36,81
35,44,24,22,83,73
42,99,95,39,61,51
27,85,64,48,76,33
40,72,94,38,96,37
24,79,54,1,40,58
28,80,91,36,32,77
34,98,13,79,93,82
18,63,6,99,86,79
26,51,52,4,68,74
28,65,24,36,50,48
27,72,45,8,36,93
26,74,58,4,95,83
36,65,20,27,50,62
44,49,41,55,40,95
27,88,63,76,58,69
27,71,32,44,74,77
33,65,37,0,93,67
43,45,53,76,75,69
30,75,23,23,98,82
15,61,73,24,87,68
18,97,53,14,93,88
44,81,32,65,76,90
33,81,12,20,73,99
41,95,15,64,98,84
32,37,90,79,74,90
27,99,45,86,93,50
16,41,4,16,40,94
41,88,48,72,45,72
40,51,3,95,59,70
41,61,23,36,66,73
36,62,14,42,77,99
38,71,92,87,40,32
43,38,2,0,89,85
24,38,28,20,89,79
39,87,3,0,35,73
21,30,56,54,87,65
37,88,5,40,58,51
41,31,61,70,74,49
15,71,21,59,97,44
38,74,88,57,52,80
30,38,33,15,59,52
15,32,27,3,96,31
43,92,53,5,62,66
17,69,13,0,90,34
44,79,52,73,33,71
32,89,60,2,62,41
41,86,68,24,68,47
